@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
7836,'2017/11/30 12:04:54:723',7,1,0.177045,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7837,'2017/11/30 12:04:54:748',7,1,0.177045,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7838,'2017/11/30 12:04:54:748',7,1,0.177045,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7839,'2017/11/30 12:04:54:748',7,1,0.177534,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7840,'2017/11/30 12:04:54:748',7,1,0.177534,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7841,'2017/11/30 12:04:54:774',7,1,0.177534,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7842,'2017/11/30 12:04:54:774',7,1,0.177534,0.826862,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7843,'2017/11/30 12:04:54:774',7,1,0.179731,0.826862,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7844,'2017/11/30 12:04:54:774',7,1,0.179731,0.826862,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7845,'2017/11/30 12:04:54:798',7,1,0.179731,0.826862,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7846,'2017/11/30 12:04:54:798',7,1,0.179731,0.854701,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7847,'2017/11/30 12:04:54:798',7,1,0.182418,0.854701,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7848,'2017/11/30 12:04:54:798',7,1,0.182418,0.854701,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7849,'2017/11/30 12:04:54:823',7,1,0.182418,0.854701,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7850,'2017/11/30 12:04:54:823',7,1,0.182418,0.852991,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7851,'2017/11/30 12:04:54:823',7,1,0.181441,0.852991,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7852,'2017/11/30 12:04:54:823',7,1,0.181441,0.852991,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7853,'2017/11/30 12:04:54:848',7,1,0.181441,0.852991,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7854,'2017/11/30 12:04:54:848',7,1,0.181441,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7855,'2017/11/30 12:04:54:848',7,1,0.178755,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7856,'2017/11/30 12:04:54:848',7,1,0.178755,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7857,'2017/11/30 12:04:54:875',7,1,0.178755,0.825885,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7858,'2017/11/30 12:04:54:875',7,1,0.178755,0.824664,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7859,'2017/11/30 12:04:54:875',7,1,0.177045,0.824664,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7860,'2017/11/30 12:04:54:875',7,1,0.177045,0.824664,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7861,'2017/11/30 12:04:54:898',7,1,0.177045,0.824664,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7862,'2017/11/30 12:04:54:898',7,1,0.177045,0.824908,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7863,'2017/11/30 12:04:54:898',7,1,0.176801,0.824908,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7864,'2017/11/30 12:04:54:898',7,1,0.176801,0.824908,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7865,'2017/11/30 12:04:54:926',7,1,0.176801,0.824908,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7866,'2017/11/30 12:04:54:926',7,1,0.176801,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7867,'2017/11/30 12:04:54:926',7,1,0.17851,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7868,'2017/11/30 12:04:54:927',7,1,0.17851,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7869,'2017/11/30 12:04:54:948',7,1,0.17851,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7870,'2017/11/30 12:04:54:948',7,1,0.17851,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7871,'2017/11/30 12:04:54:948',7,1,0.18022,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7872,'2017/11/30 12:04:54:948',7,1,0.18022,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7873,'2017/11/30 12:04:54:973',7,1,0.18022,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7874,'2017/11/30 12:04:54:973',7,1,0.18022,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7875,'2017/11/30 12:04:54:973',7,1,0.182173,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7876,'2017/11/30 12:04:54:973',7,1,0.182173,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7877,'2017/11/30 12:04:54:998',7,1,0.182173,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7878,'2017/11/30 12:04:54:998',7,1,0.182173,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7879,'2017/11/30 12:04:54:998',7,1,0.182418,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7880,'2017/11/30 12:04:54:998',7,1,0.182418,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7881,'2017/11/30 12:04:55:023',7,1,0.182418,0.825397,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7882,'2017/11/30 12:04:55:023',7,1,0.182418,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7883,'2017/11/30 12:04:55:023',7,1,0.182418,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7884,'2017/11/30 12:04:55:023',7,1,0.182418,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7885,'2017/11/30 12:04:55:048',7,1,0.182418,0.825153,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7886,'2017/11/30 12:04:55:048',7,1,0.182418,0.823932,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7887,'2017/11/30 12:04:55:048',7,1,0.181929,0.823932,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7888,'2017/11/30 12:04:55:048',7,1,0.181929,0.823932,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7889,'2017/11/30 12:04:55:073',7,1,0.181929,0.823932,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7890,'2017/11/30 12:04:55:073',7,1,0.181929,0.822955,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7891,'2017/11/30 12:04:55:073',7,1,0.180708,0.822955,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7892,'2017/11/30 12:04:55:073',7,1,0.180708,0.822955,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7893,'2017/11/30 12:04:55:098',7,1,0.180708,0.822955,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7894,'2017/11/30 12:04:55:098',7,1,0.180708,0.820757,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7895,'2017/11/30 12:04:55:098',7,1,0.177045,0.820757,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7896,'2017/11/30 12:04:55:098',7,1,0.177045,0.820757,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7897,'2017/11/30 12:04:55:123',7,1,0.177045,0.820757,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7898,'2017/11/30 12:04:55:123',7,1,0.177045,0.819292,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7899,'2017/11/30 12:04:55:123',7,1,0.175824,0.819292,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7900,'2017/11/30 12:04:55:123',7,1,0.175824,0.819292,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7901,'2017/11/30 12:04:55:148',7,1,0.175824,0.819292,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7902,'2017/11/30 12:04:55:148',7,1,0.175824,0.816117,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7903,'2017/11/30 12:04:55:148',7,1,0.170452,0.816117,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7904,'2017/11/30 12:04:55:148',7,1,0.170452,0.816117,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7905,'2017/11/30 12:04:55:173',7,1,0.170452,0.816117,0.996078,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7906,'2017/11/30 12:04:55:173',7,1,0.170452,0.816117,0.996078,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7907,'2017/11/30 12:04:55:173',7,1,0.174603,0.816117,0.996078,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7908,'2017/11/30 12:04:55:173',7,1,0.174603,0.816117,0.996078,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7909,'2017/11/30 12:04:55:198',7,1,0.174603,0.816117,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7910,'2017/11/30 12:04:55:198',7,1,0.174603,0.812454,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7911,'2017/11/30 12:04:55:198',7,1,0.166056,0.812454,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7912,'2017/11/30 12:04:55:198',7,1,0.166056,0.812454,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7913,'2017/11/30 12:04:55:223',7,1,0.166056,0.812454,0.992157,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7914,'2017/11/30 12:04:55:223',7,1,0.166056,0.813919,0.992157,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7915,'2017/11/30 12:04:55:223',7,1,0.167033,0.813919,0.992157,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7916,'2017/11/30 12:04:55:223',7,1,0.167033,0.813919,0.992157,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7917,'2017/11/30 12:04:55:248',7,1,0.167033,0.813919,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7918,'2017/11/30 12:04:55:248',7,1,0.167033,0.817094,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7919,'2017/11/30 12:04:55:248',7,1,0.169963,0.817094,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7920,'2017/11/30 12:04:55:248',7,1,0.169963,0.817094,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7921,'2017/11/30 12:04:55:273',7,1,0.169963,0.817094,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7922,'2017/11/30 12:04:55:273',7,1,0.169963,0.820513,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7923,'2017/11/30 12:04:55:273',7,1,0.174359,0.820513,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7924,'2017/11/30 12:04:55:273',7,1,0.174359,0.820513,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7925,'2017/11/30 12:04:55:298',7,1,0.174359,0.820513,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7926,'2017/11/30 12:04:55:298',7,1,0.174359,0.821245,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7927,'2017/11/30 12:04:55:298',7,1,0.174847,0.821245,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7928,'2017/11/30 12:04:55:298',7,1,0.174847,0.821245,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7929,'2017/11/30 12:04:55:323',7,1,0.174847,0.821245,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7930,'2017/11/30 12:04:55:323',7,1,0.174847,0.820269,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7931,'2017/11/30 12:04:55:323',7,1,0.173138,0.820269,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7932,'2017/11/30 12:04:55:323',7,1,0.173138,0.820269,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7933,'2017/11/30 12:04:55:348',7,1,0.173138,0.820269,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7934,'2017/11/30 12:04:55:348',7,1,0.173138,0.819536,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7935,'2017/11/30 12:04:55:348',7,1,0.17094,0.819536,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7936,'2017/11/30 12:04:55:348',7,1,0.17094,0.819536,1,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7937,'2017/11/30 12:04:55:373',7,1,0.17094,0.819536,0.984314,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7938,'2017/11/30 12:04:55:373',7,1,0.17094,0.82149,0.984314,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7939,'2017/11/30 12:04:55:373',7,1,0.174115,0.82149,0.984314,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7940,'2017/11/30 12:04:55:373',7,1,0.174115,0.82149,0.984314,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7941,'2017/11/30 12:04:55:398',7,1,0.174115,0.82149,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7942,'2017/11/30 12:04:55:398',7,1,0.174115,0.822711,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7943,'2017/11/30 12:04:55:398',7,1,0.173138,0.822711,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7944,'2017/11/30 12:04:55:398',7,1,0.173138,0.822711,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7945,'2017/11/30 12:04:55:423',7,1,0.173138,0.822711,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7946,'2017/11/30 12:04:55:423',7,1,0.173138,0.822222,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7947,'2017/11/30 12:04:55:423',7,1,0.171673,0.822222,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7948,'2017/11/30 12:04:55:423',7,1,0.171673,0.822222,0.976471,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7949,'2017/11/30 12:04:55:448',7,1,0.171673,0.822222,0.968627,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7950,'2017/11/30 12:04:55:448',7,1,0.171673,0.821245,0.968627,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7951,'2017/11/30 12:04:55:448',7,1,0.170208,0.821245,0.968627,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7952,'2017/11/30 12:04:55:449',7,1,0.170208,0.821245,0.968627,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7953,'2017/11/30 12:04:55:473',7,1,0.170208,0.821245,0.921569,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7954,'2017/11/30 12:04:55:473',7,1,0.170208,0.822222,0.921569,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7955,'2017/11/30 12:04:55:473',7,1,0.170696,0.822222,0.921569,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7956,'2017/11/30 12:04:55:473',7,1,0.170696,0.822222,0.921569,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7957,'2017/11/30 12:04:55:499',7,1,0.170696,0.822222,0.898039,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7958,'2017/11/30 12:04:55:499',7,1,0.170696,0.821245,0.898039,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7959,'2017/11/30 12:04:55:499',7,1,0.167521,0.821245,0.898039,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7960,'2017/11/30 12:04:55:499',7,1,0.167521,0.821245,0.898039,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7961,'2017/11/30 12:04:55:523',7,1,0.167521,0.821245,0.905882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7962,'2017/11/30 12:04:55:523',7,1,0.167521,0.819536,0.905882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7963,'2017/11/30 12:04:55:523',7,1,0.163858,0.819536,0.905882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7964,'2017/11/30 12:04:55:523',7,1,0.163858,0.819536,0.905882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7965,'2017/11/30 12:04:55:550',7,1,0.163858,0.819536,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7966,'2017/11/30 12:04:55:551',7,1,0.163858,0.818803,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7967,'2017/11/30 12:04:55:551',7,1,0.162393,0.818803,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7968,'2017/11/30 12:04:55:551',7,1,0.162393,0.818803,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7969,'2017/11/30 12:04:55:573',7,1,0.162393,0.818803,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7970,'2017/11/30 12:04:55:573',7,1,0.162393,0.818071,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7971,'2017/11/30 12:04:55:573',7,1,0.161172,0.818071,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7972,'2017/11/30 12:04:55:573',7,1,0.161172,0.818071,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7973,'2017/11/30 12:04:55:598',7,1,0.161172,0.818071,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7974,'2017/11/30 12:04:55:598',7,1,0.161172,0.815873,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7975,'2017/11/30 12:04:55:598',7,1,0.157509,0.815873,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7976,'2017/11/30 12:04:55:598',7,1,0.157509,0.815873,0.894118,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7977,'2017/11/30 12:04:55:623',7,1,0.157509,0.815873,0.886275,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7978,'2017/11/30 12:04:55:623',7,1,0.157509,0.812454,0.886275,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7979,'2017/11/30 12:04:55:623',7,1,0.152869,0.812454,0.886275,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7980,'2017/11/30 12:04:55:623',7,1,0.152869,0.812454,0.886275,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7981,'2017/11/30 12:04:55:648',7,1,0.152869,0.812454,0.843137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7982,'2017/11/30 12:04:55:648',7,1,0.152869,0.809524,0.843137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7983,'2017/11/30 12:04:55:648',7,1,0.148718,0.809524,0.843137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7984,'2017/11/30 12:04:55:648',7,1,0.148718,0.809524,0.843137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7985,'2017/11/30 12:04:55:673',7,1,0.148718,0.809524,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7986,'2017/11/30 12:04:55:673',7,1,0.148718,0.809768,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7987,'2017/11/30 12:04:55:673',7,1,0.150672,0.809768,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7988,'2017/11/30 12:04:55:673',7,1,0.150672,0.809768,0.862745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7989,'2017/11/30 12:04:55:698',7,1,0.150672,0.809768,0.858824,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7990,'2017/11/30 12:04:55:698',7,1,0.150672,0.815873,0.858824,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7991,'2017/11/30 12:04:55:698',7,1,0.165079,0.815873,0.858824,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7992,'2017/11/30 12:04:55:698',7,1,0.165079,0.815873,0.858824,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7993,'2017/11/30 12:04:55:723',7,1,0.165079,0.815873,0.231373,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7994,'2017/11/30 12:04:55:723',7,1,0.165079,0.754335,0.231373,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7995,'2017/11/30 12:04:55:723',7,1,0.097192,0.754335,0.231373,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7996,'2017/11/30 12:04:55:723',7,1,0.097192,0.754335,0.231373,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7997,'2017/11/30 12:04:55:724',7,1,0.097192,0.754335,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7998,'2017/11/30 12:04:55:724',7,1,0.097192,0.880342,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
7999,'2017/11/30 12:04:55:724',7,1,0.258364,0.880342,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8000,'2017/11/30 12:04:55:724',7,2,0.258364,0.880342,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8001,'2017/11/30 12:04:55:724',7,2,0.258364,0.880342,0.505882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8002,'2017/11/30 12:04:55:724',7,2,0.258364,0.881563,0.505882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8003,'2017/11/30 12:04:55:724',7,2,0.260073,0.881563,0.505882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8004,'2017/11/30 12:04:55:724',7,2,0.260073,0.881563,0.505882,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8005,'2017/11/30 12:04:55:751',7,2,0.260073,0.881563,0.243137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8006,'2017/11/30 12:04:55:752',7,2,0.260073,0.752869,0.243137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8007,'2017/11/30 12:04:55:752',7,2,0.098901,0.752869,0.243137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8008,'2017/11/30 12:04:55:752',7,2,0.098901,0.752869,0.243137,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8009,'2017/11/30 12:04:55:752',7,2,0.098901,0.752869,0.560784,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8010,'2017/11/30 12:04:55:752',7,2,0.098901,0.881563,0.560784,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8011,'2017/11/30 12:04:55:752',7,2,0.261783,0.881563,0.560784,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8012,'2017/11/30 12:04:55:752',7,2,0.261783,0.881563,0.560784,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8013,'2017/11/30 12:04:55:773',7,2,0.261783,0.881563,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8014,'2017/11/30 12:04:55:773',7,2,0.261783,0.752381,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8015,'2017/11/30 12:04:55:773',7,2,0.09939,0.752381,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8016,'2017/11/30 12:04:55:773',7,2,0.09939,0.752381,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8017,'2017/11/30 12:04:55:773',7,2,0.09939,0.752381,0.541176,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8018,'2017/11/30 12:04:55:773',7,2,0.09939,0.880586,0.541176,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8019,'2017/11/30 12:04:55:773',7,2,0.261783,0.880586,0.541176,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8020,'2017/11/30 12:04:55:773',7,2,0.261783,0.880586,0.541176,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8021,'2017/11/30 12:04:55:798',7,2,0.261783,0.880586,0.282353,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8022,'2017/11/30 12:04:55:798',7,2,0.261783,0.752625,0.282353,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8023,'2017/11/30 12:04:55:798',7,2,0.099145,0.752625,0.282353,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8024,'2017/11/30 12:04:55:798',7,2,0.099145,0.752625,0.282353,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8025,'2017/11/30 12:04:55:798',7,2,0.099145,0.752625,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8026,'2017/11/30 12:04:55:798',7,2,0.099145,0.879121,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8027,'2017/11/30 12:04:55:798',7,2,0.262515,0.879121,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8028,'2017/11/30 12:04:55:798',7,2,0.262515,0.879121,0.447059,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8029,'2017/11/30 12:04:55:823',7,2,0.262515,0.879121,0.301961,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8030,'2017/11/30 12:04:55:823',7,2,0.262515,0.752869,0.301961,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8031,'2017/11/30 12:04:55:823',7,2,0.09939,0.752869,0.301961,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8032,'2017/11/30 12:04:55:823',7,2,0.09939,0.752869,0.301961,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8033,'2017/11/30 12:04:55:823',7,2,0.09939,0.752869,0.427451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8034,'2017/11/30 12:04:55:823',7,2,0.09939,0.877411,0.427451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8035,'2017/11/30 12:04:55:823',7,2,0.26398,0.877411,0.427451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8036,'2017/11/30 12:04:55:823',7,2,0.26398,0.877411,0.427451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8037,'2017/11/30 12:04:55:848',7,2,0.26398,0.877411,0.313726,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8038,'2017/11/30 12:04:55:848',7,2,0.26398,0.752625,0.313726,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8039,'2017/11/30 12:04:55:848',7,2,0.100366,0.752625,0.313726,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8040,'2017/11/30 12:04:55:848',7,2,0.100366,0.752625,0.313726,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8041,'2017/11/30 12:04:55:848',7,2,0.100366,0.752625,0.47451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8042,'2017/11/30 12:04:55:848',7,2,0.100366,0.877656,0.47451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8043,'2017/11/30 12:04:55:848',7,2,0.264225,0.877656,0.47451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8044,'2017/11/30 12:04:55:848',7,2,0.264225,0.877656,0.47451,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8045,'2017/11/30 12:04:55:873',7,2,0.264225,0.877656,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8046,'2017/11/30 12:04:55:873',7,2,0.264225,0.753358,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8047,'2017/11/30 12:04:55:873',7,2,0.102808,0.753358,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
8048,'2017/11/30 12:04:55:873',7,2,0.102808,0.753358,0.262745,-1,0.322136,0.49969,0.305695,0.143275,0.288375
